exp_id,timestamp,model,domain,lora_rank,n_steps,replay_size,seed,subject,is_medical,accuracy,delta_acc,forgetting
E04,2026-03-21T18:10:39.067700,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_mathematics,False,0.2111,-0.3037,0.3037
E04,2026-03-21T18:10:39.068433,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_microeconomics,False,0.2101,-0.7227,0.7227
E04,2026-03-21T18:10:39.069166,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_physics,False,0.1987,-0.5099,0.5099
E04,2026-03-21T18:10:39.069918,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_psychology,False,0.1927,-0.7413,0.7413
E04,2026-03-21T18:10:39.070651,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_statistics,False,0.1528,-0.6157,0.6157
E04,2026-03-21T18:10:39.071382,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_us_history,False,0.25,-0.6422,0.6422
E04,2026-03-21T18:10:39.072110,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_world_history,False,0.27,-0.6245,0.6245
E04,2026-03-21T18:10:39.072838,Qwen/Qwen3.5-9B,medqa,128,500,0,42,human_aging,True,0.3139,-0.4619,0.4619
E04,2026-03-21T18:10:39.073607,Qwen/Qwen3.5-9B,medqa,128,500,0,42,human_sexuality,False,0.2595,-0.5725,0.5725
E04,2026-03-21T18:10:39.074346,Qwen/Qwen3.5-9B,medqa,128,500,0,42,international_law,False,0.2397,-0.595,0.595
E04,2026-03-21T18:10:39.075074,Qwen/Qwen3.5-9B,medqa,128,500,0,42,jurisprudence,False,0.2593,-0.5741,0.5741
E04,2026-03-21T18:10:39.075809,Qwen/Qwen3.5-9B,medqa,128,500,0,42,logical_fallacies,False,0.2209,-0.6012,0.6012
E04,2026-03-21T18:10:39.076540,Qwen/Qwen3.5-9B,medqa,128,500,0,42,machine_learning,False,0.3125,-0.3393,0.3393
E04,2026-03-21T18:10:39.077274,Qwen/Qwen3.5-9B,medqa,128,500,0,42,management,False,0.1748,-0.7184,0.7184
E04,2026-03-21T18:10:39.078019,Qwen/Qwen3.5-9B,medqa,128,500,0,42,marketing,False,0.2906,-0.6282,0.6282
E04,2026-03-21T18:10:39.078751,Qwen/Qwen3.5-9B,medqa,128,500,0,42,medical_genetics,True,0.3,-0.58,0.58
E04,2026-03-21T18:10:39.079476,Qwen/Qwen3.5-9B,medqa,128,500,0,42,miscellaneous,False,0.2375,-0.6501,0.6501
E04,2026-03-21T18:10:39.080204,Qwen/Qwen3.5-9B,medqa,128,500,0,42,moral_disputes,False,0.2486,-0.5462,0.5462
E04,2026-03-21T18:10:39.080924,Qwen/Qwen3.5-9B,medqa,128,500,0,42,moral_scenarios,False,0.238,-0.1955,0.1955
E04,2026-03-21T18:10:39.081666,Qwen/Qwen3.5-9B,medqa,128,500,0,42,nutrition,False,0.2288,-0.6209,0.6209
E04,2026-03-21T18:10:39.082394,Qwen/Qwen3.5-9B,medqa,128,500,0,42,philosophy,False,0.1865,-0.6109,0.6109
E04,2026-03-21T18:10:39.083124,Qwen/Qwen3.5-9B,medqa,128,500,0,42,prehistory,False,0.216,-0.6204,0.6204
E04,2026-03-21T18:10:39.083852,Qwen/Qwen3.5-9B,medqa,128,500,0,42,professional_accounting,False,0.234,-0.3688,0.3688
E04,2026-03-21T18:10:39.084577,Qwen/Qwen3.5-9B,medqa,128,500,0,42,professional_law,False,0.2458,-0.3475,0.3475
E04,2026-03-21T18:10:39.085301,Qwen/Qwen3.5-9B,medqa,128,500,0,42,professional_medicine,True,0.1838,-0.6949,0.6949
E04,2026-03-21T18:10:39.086046,Qwen/Qwen3.5-9B,medqa,128,500,0,42,professional_psychology,False,0.25,-0.5441,0.5441
E04,2026-03-21T18:10:39.086776,Qwen/Qwen3.5-9B,medqa,128,500,0,42,public_relations,False,0.2182,-0.4545,0.4545
E04,2026-03-21T18:10:39.087509,Qwen/Qwen3.5-9B,medqa,128,500,0,42,security_studies,False,0.1878,-0.6041,0.6041
E04,2026-03-21T18:10:39.066967,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_macroeconomics,False,0.2026,-0.6333,0.6333
E04,2026-03-21T18:10:39.066230,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_government_and_politics,False,0.1969,-0.7513,0.7513
E04,2026-03-21T18:10:39.065483,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_geography,False,0.1768,-0.7273,0.7273
E04,2026-03-21T18:10:39.064751,Qwen/Qwen3.5-9B,medqa,128,500,0,42,high_school_european_history,False,0.2182,-0.6545,0.6545
E05,2026-03-20T00:59:36.267184,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,jurisprudence,False,0.8333,0.0,-0.0
E05,2026-03-20T00:59:36.268624,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,logical_fallacies,False,0.8282,0.0061,-0.0061
E05,2026-03-20T00:59:36.269712,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,machine_learning,False,0.6875,0.0357,-0.0357
E05,2026-03-20T00:59:36.270794,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,management,False,0.8447,-0.0485,0.0485
E05,2026-03-20T00:59:36.271787,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,marketing,False,0.9444,0.0256,-0.0256
E05,2026-03-20T00:59:36.272776,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,medical_genetics,True,0.9,0.02,-0.02
E05,2026-03-20T00:59:36.273808,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,miscellaneous,False,0.8672,-0.0204,0.0204
E05,2026-03-20T00:59:36.274854,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,moral_disputes,False,0.7861,-0.0087,0.0087
E05,2026-03-20T00:59:36.258793,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_physics,False,0.6821,-0.0265,0.0265
E05,2026-03-20T00:59:36.259876,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_psychology,False,0.9174,-0.0165,0.0165
E05,2026-03-20T00:59:36.260899,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_statistics,False,0.7407,-0.0278,0.0278
E05,2026-03-20T00:59:36.261882,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_us_history,False,0.8824,-0.0098,0.0098
E05,2026-03-20T00:59:36.262908,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_world_history,False,0.9114,0.0169,-0.0169
E05,2026-03-20T00:59:36.263964,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,human_aging,True,0.7668,-0.009,0.009
E05,2026-03-20T00:59:36.265022,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,human_sexuality,False,0.8321,0.0,-0.0
E05,2026-03-20T00:59:36.266009,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,international_law,False,0.8512,0.0165,-0.0165
E05,2026-03-20T00:59:36.250537,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_chemistry,False,0.7488,-0.0197,0.0197
E05,2026-03-20T00:59:36.251533,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_computer_science,False,0.87,0.03,-0.03
E05,2026-03-20T00:59:36.252543,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_european_history,False,0.8848,0.0121,-0.0121
E05,2026-03-20T00:59:36.253638,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_geography,False,0.8838,-0.0202,0.0202
E05,2026-03-20T00:59:36.254730,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_government_and_politics,False,0.943,-0.0052,0.0052
E05,2026-03-20T00:59:36.255727,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_macroeconomics,False,0.8308,-0.0051,0.0051
E05,2026-03-20T00:59:36.256719,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_mathematics,False,0.5074,-0.0074,0.0074
E05,2026-03-20T00:59:36.257805,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_microeconomics,False,0.916,-0.0168,0.0168
E05,2026-03-20T00:59:36.242375,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,computer_security,False,0.85,0.04,-0.04
E05,2026-03-20T00:59:36.243415,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,conceptual_physics,False,0.8468,0.0085,-0.0085
E05,2026-03-20T00:59:36.244568,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,econometrics,False,0.7018,0.0263,-0.0263
E05,2026-03-20T00:59:36.245581,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,electrical_engineering,False,0.8483,0.0414,-0.0414
E05,2026-03-20T00:59:36.246571,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,elementary_mathematics,False,0.6878,0.0053,-0.0053
E05,2026-03-20T00:59:36.247551,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,formal_logic,False,0.627,-0.0317,0.0317
E05,2026-03-20T00:59:36.248544,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,global_facts,False,0.44,0.01,-0.01
E05,2026-03-20T00:59:36.249544,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,high_school_biology,True,0.929,0.0,-0.0
E05,2026-03-20T00:59:36.275839,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,moral_scenarios,False,0.4358,0.0022,-0.0022
E05,2026-03-20T00:59:36.276820,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,nutrition,False,0.8529,0.0033,-0.0033
E05,2026-03-20T00:59:36.283232,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,professional_psychology,False,0.7859,-0.0082,0.0082
E05,2026-03-20T00:59:36.282128,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,professional_medicine,True,0.8603,-0.0184,0.0184
E05,2026-03-20T00:59:36.279057,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,prehistory,False,0.8272,-0.0093,0.0093
E05,2026-03-20T00:59:36.277990,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,philosophy,False,0.7717,-0.0257,0.0257
E05,2026-03-20T00:59:36.281139,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,professional_law,False,0.5802,-0.013,0.013
E05,2026-03-20T00:59:36.280088,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,professional_accounting,False,0.6489,0.0461,-0.0461
E05,2026-03-20T00:59:36.287428,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,us_foreign_policy,False,0.89,-0.03,0.03
E05,2026-03-20T00:59:36.286455,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,sociology,False,0.8856,0.005,-0.005
E05,2026-03-20T00:59:36.289390,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,world_religions,False,0.848,0.0292,-0.0292
E05,2026-03-20T00:59:36.288402,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,virology,True,0.5181,-0.0181,0.0181
E05,2026-03-20T00:59:36.285381,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,security_studies,False,0.751,-0.0408,0.0408
E05,2026-03-20T00:59:36.284296,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,public_relations,False,0.6364,-0.0364,0.0364
E05,2026-03-20T00:59:36.240289,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_medicine,True,0.7919,0.0173,-0.0173
E05,2026-03-20T00:59:36.241378,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_physics,False,0.6373,-0.0098,0.0098
E05,2026-03-20T00:59:36.208728,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,abstract_algebra,False,0.57,0.0,-0.0
E05,2026-03-20T00:59:36.231365,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,anatomy,True,0.7852,-0.0148,0.0148
E05,2026-03-20T00:59:36.232627,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,astronomy,False,0.9145,0.0197,-0.0197
E05,2026-03-20T00:59:36.237063,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_chemistry,False,0.55,-0.02,0.02
E05,2026-03-20T00:59:36.238119,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_computer_science,False,0.72,0.02,-0.02
E05,2026-03-20T00:59:36.233721,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,business_ethics,False,0.8,-0.01,0.01
E05,2026-03-20T00:59:36.235989,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_biology,True,0.9236,0.0139,-0.0139
E05,2026-03-20T00:59:36.234860,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,clinical_knowledge,True,0.8528,0.0226,-0.0226
E05,2026-03-20T00:59:36.239236,Qwen/Qwen3.5-9B,gsm8k,16,500,0,42,college_mathematics,False,0.56,0.01,-0.01
E05b,2026-03-20T13:30:12.315359,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_medicine,True,0.7861,0.0116,-0.0116
E05b,2026-03-20T13:30:12.313086,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_computer_science,False,0.72,0.02,-0.02
E05b,2026-03-20T13:30:12.311999,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_chemistry,False,0.53,-0.04,0.04
E05b,2026-03-20T13:30:12.310858,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_biology,True,0.9236,0.0139,-0.0139
E05b,2026-03-20T13:30:12.314205,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_mathematics,False,0.55,0.0,-0.0
E05b,2026-03-20T13:30:12.316442,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,college_physics,False,0.6667,0.0196,-0.0196
E05b,2026-03-20T13:30:12.317520,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,computer_security,False,0.86,0.05,-0.05
E05b,2026-03-20T13:30:12.352409,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,moral_disputes,False,0.7948,0.0,-0.0
E05b,2026-03-20T13:30:12.353514,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,moral_scenarios,False,0.476,0.0425,-0.0425
E05b,2026-03-20T13:30:12.354696,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,nutrition,False,0.8562,0.0065,-0.0065
E05b,2026-03-20T13:30:12.355809,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,philosophy,False,0.7846,-0.0129,0.0129
E05b,2026-03-20T13:30:12.356874,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,prehistory,False,0.858,0.0216,-0.0216
E05b,2026-03-20T13:30:12.358016,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,professional_accounting,False,0.6383,0.0355,-0.0355
E05b,2026-03-20T13:30:12.359085,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,professional_law,False,0.59,-0.0033,0.0033
E05b,2026-03-20T13:30:12.360211,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,professional_medicine,True,0.886,0.0074,-0.0074
E05b,2026-03-20T13:30:12.343590,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,international_law,False,0.843,0.0083,-0.0083
E05b,2026-03-20T13:30:12.344719,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,jurisprudence,False,0.8426,0.0093,-0.0093
E05b,2026-03-20T13:30:12.345777,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,logical_fallacies,False,0.8221,0.0,-0.0
E05b,2026-03-20T13:30:12.346837,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,machine_learning,False,0.6875,0.0357,-0.0357
E05b,2026-03-20T13:30:12.347901,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,management,False,0.8932,0.0,-0.0
E05b,2026-03-20T13:30:12.349040,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,marketing,False,0.9444,0.0256,-0.0256
E05b,2026-03-20T13:30:12.350214,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,medical_genetics,True,0.92,0.04,-0.04
E05b,2026-03-20T13:30:12.351340,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,miscellaneous,False,0.8799,-0.0077,0.0077
E05b,2026-03-20T13:30:12.334304,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_microeconomics,False,0.916,-0.0168,0.0168
E05b,2026-03-20T13:30:12.335440,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_physics,False,0.6954,-0.0132,0.0132
E05b,2026-03-20T13:30:12.336513,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_psychology,False,0.9229,-0.011,0.011
E05b,2026-03-20T13:30:12.337593,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_statistics,False,0.7315,-0.037,0.037
E05b,2026-03-20T13:30:12.338800,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_us_history,False,0.9069,0.0147,-0.0147
E05b,2026-03-20T13:30:12.339958,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_world_history,False,0.8987,0.0042,-0.0042
E05b,2026-03-20T13:30:12.341091,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,human_aging,True,0.7848,0.009,-0.009
E05b,2026-03-20T13:30:12.342275,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,human_sexuality,False,0.8702,0.0382,-0.0382
E05b,2026-03-20T13:30:12.325252,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_biology,True,0.929,0.0,-0.0
E05b,2026-03-20T13:30:12.326357,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_chemistry,False,0.7685,0.0,-0.0
E05b,2026-03-20T13:30:12.327507,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_computer_science,False,0.87,0.03,-0.03
E05b,2026-03-20T13:30:12.328628,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_european_history,False,0.8485,-0.0242,0.0242
E05b,2026-03-20T13:30:12.329767,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_geography,False,0.899,-0.0051,0.0051
E05b,2026-03-20T13:30:12.330957,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_government_and_politics,False,0.943,-0.0052,0.0052
E05b,2026-03-20T13:30:12.332097,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_macroeconomics,False,0.8359,0.0,-0.0
E05b,2026-03-20T13:30:12.333174,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,high_school_mathematics,False,0.5074,-0.0074,0.0074
E05b,2026-03-20T13:30:12.366101,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,us_foreign_policy,False,0.9,-0.02,0.02
E05b,2026-03-20T13:30:12.361346,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,professional_psychology,False,0.8154,0.0212,-0.0212
E05b,2026-03-20T13:30:12.363633,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,security_studies,False,0.7878,-0.0041,0.0041
E05b,2026-03-20T13:30:12.362442,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,public_relations,False,0.6545,-0.0182,0.0182
E05b,2026-03-20T13:30:12.368267,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,world_religions,False,0.8246,0.0058,-0.0058
E05b,2026-03-20T13:30:12.367187,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,virology,True,0.5361,0.0,-0.0
E05b,2026-03-20T13:30:12.364758,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,sociology,False,0.8955,0.0149,-0.0149
E05b,2026-03-20T13:30:12.307256,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,astronomy,False,0.8816,-0.0132,0.0132
E05b,2026-03-20T13:30:12.324182,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,global_facts,False,0.44,0.01,-0.01
E05b,2026-03-20T13:30:12.323097,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,formal_logic,False,0.627,-0.0317,0.0317
E05b,2026-03-20T13:30:12.322025,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,elementary_mathematics,False,0.6852,0.0026,-0.0026
E05b,2026-03-20T13:30:12.320831,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,electrical_engineering,False,0.8138,0.0069,-0.0069
E05b,2026-03-20T13:30:12.319665,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,econometrics,False,0.7193,0.0439,-0.0439
E05b,2026-03-20T13:30:12.318593,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,conceptual_physics,False,0.8426,0.0043,-0.0043
E05b,2026-03-20T13:30:12.305736,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,anatomy,True,0.763,-0.037,0.037
E05b,2026-03-20T13:30:12.266916,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,abstract_algebra,False,0.6,0.03,-0.03
E05b,2026-03-20T13:30:12.308512,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,business_ethics,False,0.78,-0.03,0.03
E05b,2026-03-20T13:30:12.309691,Qwen/Qwen3.5-9B,codealpaca,16,500,0,42,clinical_knowledge,True,0.8453,0.0151,-0.0151
E06,2026-03-21T09:41:59.259357,Qwen/Qwen3.5-9B,medqa,16,100,0,42,formal_logic,False,0.2937,-0.3651,0.3651
E06,2026-03-21T09:41:59.255731,Qwen/Qwen3.5-9B,medqa,16,100,0,42,econometrics,False,0.2544,-0.4211,0.4211
E06,2026-03-21T09:41:59.254478,Qwen/Qwen3.5-9B,medqa,16,100,0,42,conceptual_physics,False,0.4043,-0.434,0.434
E06,2026-03-21T09:41:59.258125,Qwen/Qwen3.5-9B,medqa,16,100,0,42,elementary_mathematics,False,0.3148,-0.3677,0.3677
E06,2026-03-21T09:41:59.256876,Qwen/Qwen3.5-9B,medqa,16,100,0,42,electrical_engineering,False,0.331,-0.4759,0.4759
E06,2026-03-21T09:41:59.260523,Qwen/Qwen3.5-9B,medqa,16,100,0,42,global_facts,False,0.18,-0.25,0.25
E06,2026-03-21T09:41:59.250876,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_medicine,True,0.2659,-0.5087,0.5087
E06,2026-03-21T09:41:59.261750,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_biology,True,0.3323,-0.5968,0.5968
E06,2026-03-21T09:41:59.262925,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_chemistry,False,0.2562,-0.5123,0.5123
E06,2026-03-21T09:41:59.264125,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_computer_science,False,0.34,-0.5,0.5
E06,2026-03-21T09:41:59.265332,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_european_history,False,0.2788,-0.5939,0.5939
E06,2026-03-21T09:41:59.266522,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_geography,False,0.4394,-0.4646,0.4646
E06,2026-03-21T09:41:59.267785,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_government_and_politics,False,0.4041,-0.544,0.544
E06,2026-03-21T09:41:59.269042,Qwen/Qwen3.5-9B,medqa,16,100,0,42,high_school_macroeconomics,False,0.3154,-0.5205,0.5205
E06,2026-03-21T09:41:59.224071,Qwen/Qwen3.5-9B,medqa,16,100,0,42,abstract_algebra,False,0.23,-0.34,0.34
E06,2026-03-21T09:41:59.242149,Qwen/Qwen3.5-9B,medqa,16,100,0,42,astronomy,False,0.3355,-0.5592,0.5592
E06,2026-03-21T09:41:59.243526,Qwen/Qwen3.5-9B,medqa,16,100,0,42,business_ethics,False,0.39,-0.42,0.42
E06,2026-03-21T09:41:59.244703,Qwen/Qwen3.5-9B,medqa,16,100,0,42,clinical_knowledge,True,0.3358,-0.4943,0.4943
E06,2026-03-21T09:41:59.245984,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_biology,True,0.4167,-0.4931,0.4931
E06,2026-03-21T09:41:59.247154,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_chemistry,False,0.27,-0.3,0.3
E06,2026-03-21T09:41:59.248427,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_computer_science,False,0.32,-0.38,0.38
E06,2026-03-21T09:41:59.249702,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_mathematics,False,0.24,-0.31,0.31
E06,2026-03-21T09:41:59.240664,Qwen/Qwen3.5-9B,medqa,16,100,0,42,anatomy,True,0.4074,-0.3926,0.3926
E06,2026-03-21T09:41:59.252052,Qwen/Qwen3.5-9B,medqa,16,100,0,42,college_physics,False,0.2549,-0.3922,0.3922
E06,2026-03-21T09:41:59.253322,Qwen/Qwen3.5-9B,medqa,16,100,0,42,computer_security,False,0.45,-0.36,0.36
E06,2026-03-21T09:41:59.299251,Qwen/Qwen3.5-9B,medqa,16,100,0,42,professional_medicine,True,0.2096,-0.6691,0.6691
E06,2026-03-21T09:41:59.303860,Qwen/Qwen3.5-9B,medqa,16,100,0,42,sociology,False,0.403,-0.4776,0.4776
E06,2026-03-21T09:41:59.300447,Qwen/Qwen3.5-9B,medqa,16,100,0,42,professional_psychology,False,0.3448,-0.4493,0.4493
E06,2026-03-21T09:41:59.301525,Qwen/Qwen3.5-9B,medqa,16,100,0,42,public_relations,False,0.3727,-0.3,0.3
E06,2026-03-21T09:41:59.302683,Qwen/Qwen3.5-9B,medqa,16,100,0,42,security_studies,False,0.2204,-0.5714,0.5714
E06,2026-03-21T09:41:59.280141,Qwen/Qwen3.5-9B,medqa,16,100,0,42,human_sexuality,False,0.374,-0.458,0.458
E06,2026-03-21T09:41:59.281454,Qwen/Qwen3.5-9B,medqa,16,100,0,42,international_law,False,0.2975,-0.5372,0.5372
E06,2026-03-21T09:41:59.282554,Qwen/Qwen3.5-9B,medqa,16,100,0,42,jurisprudence,False,0.3519,-0.4815,0.4815
E06,2026-03-21T09:41:59.283796,Qwen/Qwen3.5-9B,medqa,16,100,0,42,logical_fallacies,False,0.5092,-0.3129,0.3129
E06,2026-03-21T09:41:59.284901,Qwen/Qwen3.5-9B,medqa,16,100,0,42,machine_learning,False,0.3304,-0.3214,0.3214
E06,2026-03-21T09:41:59.304950,Qwen/Qwen3.5-9B,medqa,16,100,0,42,us_foreign_policy,False,0.43,-0.49,0.49
E06,2026-03-21T09:41:59.306084,Qwen/Qwen3.5-9B,medqa,16,100,0,42,virology,True,0.3795,-0.1566,0.1566
E06,2026-03-21T09:41:59.307302,Qwen/Qwen3.5-9B,medqa,16,100,0,42,world_religions,False,0.6023,-0.2164,0.2164
E06,2026-03-21T09:41:59.289649,Qwen/Qwen3.5-9B,medqa,16,100,0,42,miscellaneous,False,0.5773,-0.3103,0.3103
E06,2026-03-21T09:41:59.290779,Qwen/Qwen3.5-9B,medqa,16,100,0,42,moral_disputes,False,0.2948,-0.5,0.5
E06,2026-03-21T09:41:59.291901,Qwen/Qwen3.5-9B,medqa,16,100,0,42,moral_scenarios,False,0.2458,-0.1877,0.1877
E06,2026-03-21T09:41:59.293123,Qwen/Qwen3.5-9B,medqa,16,100,0,42,nutrition,False,0.3301,-0.5196,0.5196
E06,2026-03-21T09:41:59.294378,Qwen/Qwen3.5-9B,medqa,16,100,0,42,philosophy,False,0.3055,-0.492,0.492
E06,2026-03-21T09:41:59.295616,Qwen/Qwen3.5-9B,medqa,16,100,0,42,prehistory,False,0.3488,-0.4877,0.4877
E06,2026-03-21T09:41:59.296796,Qwen/Qwen3.5-9B,medqa,16,100,0,42,professional_accounting,False,0.2553,-0.3475,0.3475
E06,2026-03-21T09:41:59.298008,Qwen/Qwen3.5-9B,medqa,16,100,0,42,professional_law,False,0.249,-0.3442,0.3442
